customer_id,name_surname,age,gender,email,phone,account_type,balance,branch,credit_rating,is_active,last_transaction_date,monthly_income,credit_eligible,country,account_creation_date,tenure,num_of_products,has_credit_card,is_active_member,estimated_salary,churn
MST18100,Rauf Nəbiyev,31,Kişi,rauf.nəbiyev15@gmail.com,+994506724884,Cari,4224.67,Gəncə,758,True,2025-01-09,3664.79,True,Azərbaycan,2016-06-10,9,2,1,1,1693.5,0
MST18101,Kəmalə Əlizadə,58,Qadın,kəmalə.əlizadə15@gmail.com,+994504330426,Cari,3004.96,Bakı,475,True,2025-04-05,2836.14,False,Azərbaycan,2016-11-11,9,2,1,1,18662.48,0
MST18102,Zəhra Bədəlova,40,Qadın,zəhra.bədəlova86@gmail.com,+994547539425,Əmanət,825.07,Sumqayıt,493,True,2024-09-03,512.76,False,Azərbaycan,2017-08-28,8,4,0,1,14962.68,0
MST18103,Rauf Əliyev,70,Kişi,rauf.əliyev7@gmail.com,+994507371162,Depozit,8488.93,Mingəçevir,336,True,2024-12-31,5982.45,False,Azərbaycan,2017-12-08,8,4,1,1,4111.2,0
MST18104,Kamran Quliyev,23,Kişi,kamran.quliyev23@gmail.com,+994548923424,Əmanət,8689.25,Şəki,545,False,2024-12-19,4162.9,False,Azərbaycan,2024-06-15,1,2,0,0,19185.94,1
MST18105,Nicat Hacıyev,29,Kişi,nicat.hacıyev8@gmail.com,+994526381532,Cari,7532.47,Qax,687,False,2024-12-18,4861.11,True,Azərbaycan,2019-07-06,6,2,0,0,18132.0,0
MST18106,Səbinə Hüseynova,70,Qadın,səbinə.hüseynova20@gmail.com,+994513648992,Əmanət,2595.35,Bakı,782,True,2024-06-29,4754.48,True,Azərbaycan,2025-07-20,0,1,0,1,3659.27,0
MST18107,Xuraman Axundova,55,Qadın,xuraman.axundova49@gmail.com,+994557257861,Əmanət,10716.05,Qusar,598,False,2024-07-10,3198.61,False,Azərbaycan,2016-11-05,9,4,1,0,7557.06,1
MST18108,Nigar Ələkbərova,47,Qadın,nigar.ələkbərova20@gmail.com,+994542592408,Cari,3880.32,Sumqayıt,780,True,2025-03-13,4100.64,True,Azərbaycan,2019-11-12,6,2,0,1,2080.76,0
MST18109,Kamran Mürsəlov,45,Kişi,kamran.mürsəlov54@gmail.com,+994552632855,Depozit,19254.12,Lənkəran,687,True,2025-03-17,7039.03,True,Azərbaycan,2020-09-12,5,3,1,1,7195.98,0
MST18110,Ləman Axundova,22,Qadın,ləman.axundova65@gmail.com,+994506382411,Cari,6541.64,Naxçıvan,446,False,2024-12-03,3560.15,False,Azərbaycan,2025-02-23,0,2,0,0,18902.62,1
MST18111,İlkin Nəbiyev,46,Kişi,i̇lkin.nəbiyev49@gmail.com,+994546731004,Biznes,9418.98,Qax,484,True,2024-05-27,9511.63,False,Azərbaycan,2020-08-04,5,4,0,1,15890.25,0
MST18112,Əli Ələkbərov,59,Kişi,əli.ələkbərov48@gmail.com,+994543285385,Depozit,10685.2,Gəncə,446,False,2025-05-03,7232.28,False,Azərbaycan,2024-11-04,1,1,1,0,6828.83,0
MST18113,Günay İsmayılova,30,Qadın,günay.i̇smayılova67@gmail.com,+994551433309,Biznes,11730.77,Quba,616,False,2025-05-15,5821.52,False,Azərbaycan,2015-06-04,10,3,0,0,1485.81,0
MST18114,Qurban Ələkbərov,40,Kişi,qurban.ələkbərov75@gmail.com,+994558621273,Biznes,30926.99,Zaqatala,526,True,2024-10-29,9544.48,False,Azərbaycan,2018-01-13,7,4,0,1,18463.93,0
MST18115,Rauf Məmmədov,56,Kişi,rauf.məmmədov93@gmail.com,+994506967788,Əmanət,1624.94,Qusar,516,True,2025-04-26,587.58,False,Azərbaycan,2018-06-16,7,4,0,1,17395.31,0
MST18116,Anar Ələkbərov,68,Kişi,anar.ələkbərov47@gmail.com,+994543264613,Biznes,8923.27,Mingəçevir,539,False,2025-03-04,9930.3,False,Azərbaycan,2023-04-11,2,1,1,0,13110.44,1
MST18117,Aytən Qasımova,35,Qadın,aytən.qasımova81@gmail.com,+994508191064,Cari,643.0,Sumqayıt,427,True,2024-12-11,436.2,False,Azərbaycan,2018-02-16,7,4,0,1,3428.59,0
MST18118,Nicat Bədəlov,47,Kişi,nicat.bədəlov86@gmail.com,+994522650609,Əmanət,7419.36,Qusar,737,False,2024-07-18,2885.24,True,Azərbaycan,2015-10-15,10,2,0,0,17015.07,0
MST18119,Anar Qasımov,73,Kişi,anar.qasımov72@gmail.com,+994507276803,Depozit,15396.47,Mingəçevir,460,False,2024-07-31,7279.78,False,Azərbaycan,2021-07-01,4,3,1,0,2501.21,0
MST18120,Kənan Məmmədov,45,Kişi,kənan.məmmədov36@gmail.com,+994536411947,Depozit,21928.74,Şəki,771,False,2025-01-23,8132.44,True,Azərbaycan,2016-07-22,9,4,1,0,13355.68,0
MST18121,Şahin Əliyev,74,Kişi,şahin.əliyev58@gmail.com,+994507663139,Əmanət,6290.83,Qusar,829,False,2025-05-19,2348.11,True,Azərbaycan,2019-05-04,6,3,1,0,4595.18,0
MST18122,Gülşən Bədəlova,31,Qadın,gülşən.bədəlova93@gmail.com,+994519077479,Əmanət,9695.44,Qusar,590,True,2024-12-10,2943.35,False,Azərbaycan,2015-02-05,10,3,0,1,11108.49,0
MST18123,Aytən Ələkbərova,54,Qadın,aytən.ələkbərova39@gmail.com,+994544434264,Biznes,13305.74,Bakı,301,False,2025-01-11,5619.88,False,Azərbaycan,2016-11-20,9,4,1,0,8356.1,0
MST18124,Xuraman Nəbiyeva,43,Qadın,xuraman.nəbiyeva97@gmail.com,+994525766628,Əmanət,1638.99,Gəncə,468,True,2024-05-30,1421.51,False,Azərbaycan,2020-05-06,5,2,0,1,7701.21,0
MST18125,Nicat Cəfərov,45,Kişi,nicat.cəfərov97@gmail.com,+994511955083,Depozit,10230.94,Gəncə,358,True,2024-08-31,7954.61,False,Azərbaycan,2017-03-20,8,4,1,1,18850.25,0
MST18126,Rauf Cəfərov,38,Kişi,rauf.cəfərov88@gmail.com,+994517516189,Cari,2805.83,Qusar,444,True,2024-06-05,3644.22,False,Azərbaycan,2025-06-15,0,2,1,1,7428.31,0
MST18127,Lətafət Rzayeva,52,Qadın,lətafət.rzayeva57@gmail.com,+994501731331,Cari,8457.62,Zaqatala,664,False,2025-02-16,4991.16,True,Azərbaycan,2015-03-08,10,2,1,0,9449.13,0
MST18128,Sevinc Ələkbərova,67,Qadın,sevinc.ələkbərova33@gmail.com,+994527336033,Əmanət,3948.42,Zaqatala,504,True,2024-05-26,2412.12,False,Azərbaycan,2016-04-19,9,2,1,1,17765.58,0
MST18129,Sevinc Qasımova,31,Qadın,sevinc.qasımova87@gmail.com,+994517016985,Biznes,9294.76,Naxçıvan,657,False,2025-01-21,7015.66,True,Azərbaycan,2015-11-13,10,4,0,0,3435.48,0
MST18130,Şahin Qasımov,43,Kişi,şahin.qasımov82@gmail.com,+994532284012,Əmanət,667.8,Bakı,672,True,2024-12-19,674.27,False,Azərbaycan,2024-06-17,1,2,0,1,15363.3,0
MST18131,Xuraman Orucova,68,Qadın,xuraman.orucova37@gmail.com,+994535696871,Depozit,9615.67,Zaqatala,490,False,2025-05-17,8066.78,False,Azərbaycan,2024-02-04,1,2,1,0,16235.86,1
MST18132,Orxan Nəbiyev,21,Kişi,orxan.nəbiyev7@gmail.com,+994546557615,Biznes,21127.36,Qax,329,False,2025-01-13,9813.49,False,Azərbaycan,2024-11-11,1,2,1,0,2810.9,1
MST18133,Gülşən Cəfərova,37,Qadın,gülşən.cəfərova15@gmail.com,+994524495638,Biznes,10449.66,Quba,419,False,2025-04-08,7527.45,False,Azərbaycan,2022-02-03,3,2,0,0,17772.72,0
MST18134,Aytən Hüseynova,46,Qadın,aytən.hüseynova15@gmail.com,+994553745115,Əmanət,4274.62,Şəki,605,False,2024-12-12,3596.43,False,Azərbaycan,2017-09-21,8,4,0,0,6295.67,0
MST18135,Nihat Mahmudov,46,Kişi,nihat.mahmudov50@gmail.com,+994516627131,Biznes,12868.78,Lənkəran,546,False,2024-11-13,9625.73,False,Azərbaycan,2024-07-21,1,2,1,0,1839.89,1
MST18136,Aysel İsmayılova,26,Qadın,aysel.i̇smayılova23@gmail.com,+994511365860,Depozit,10926.77,Naxçıvan,509,False,2025-03-09,5641.44,False,Azərbaycan,2025-05-06,0,2,1,0,5624.92,0
MST18137,Murad Məmmədov,60,Kişi,murad.məmmədov78@gmail.com,+994548090954,Cari,1818.97,Quba,338,False,2024-12-25,1043.52,False,Azərbaycan,2018-02-16,7,4,1,0,3130.78,0
MST18138,Emil Əliyev,21,Kişi,emil.əliyev97@gmail.com,+994544516740,Biznes,5871.48,Zaqatala,382,False,2024-11-29,6273.54,False,Azərbaycan,2023-05-11,2,3,1,0,17230.77,1
MST18139,Elnur Hacıyev,54,Kişi,elnur.hacıyev88@gmail.com,+994551401282,Cari,4632.86,Şəki,792,False,2025-01-08,1983.83,False,Azərbaycan,2019-10-10,6,3,1,0,9648.49,0
MST18140,Orxan Quliyev,64,Kişi,orxan.quliyev52@gmail.com,+994514273673,Biznes,19768.63,Şəki,419,True,2024-11-22,5557.17,False,Azərbaycan,2015-08-01,10,4,1,1,11420.77,0
MST18141,Tural Vəliyev,31,Kişi,tural.vəliyev50@gmail.com,+994502637491,Əmanət,2968.55,Sumqayıt,822,False,2024-11-12,979.55,False,Azərbaycan,2019-12-09,6,2,1,0,11741.01,0
MST18142,Rauf Mahmudov,57,Kişi,rauf.mahmudov91@gmail.com,+994546939483,Cari,9638.9,Şəki,522,True,2024-05-31,3777.69,False,Azərbaycan,2016-12-26,9,4,1,1,19694.96,0
MST18143,Kənan Hüseynov,30,Kişi,kənan.hüseynov73@gmail.com,+994522844120,Cari,6963.52,Zaqatala,571,True,2024-10-08,3344.23,False,Azərbaycan,2020-07-23,5,2,0,1,1459.65,0
MST18144,Gülşən Axundova,62,Qadın,gülşən.axundova57@gmail.com,+994508538757,Depozit,5831.45,Qax,606,True,2025-01-28,5236.55,False,Azərbaycan,2025-10-04,0,1,1,1,18402.62,0
MST18145,Cavid Qasımov,28,Kişi,cavid.qasımov22@gmail.com,+994526305031,Əmanət,7612.42,Quba,584,True,2024-12-28,2069.14,False,Azərbaycan,2015-04-09,10,3,0,1,13807.49,0
MST18146,Elvin Bədəlov,47,Kişi,elvin.bədəlov1@gmail.com,+994508547615,Depozit,26708.27,Şəki,805,True,2025-03-21,9438.33,True,Azərbaycan,2020-02-08,5,3,0,1,4722.09,0
MST18147,Elnur Ələkbərov,21,Kişi,elnur.ələkbərov21@gmail.com,+994556036956,Biznes,13709.02,Quba,516,False,2024-08-24,9790.38,False,Azərbaycan,2024-11-16,1,2,1,0,12787.45,1
MST18148,Ləman Rzayeva,27,Qadın,ləman.rzayeva28@gmail.com,+994534752663,Cari,2899.47,Sumqayıt,631,False,2024-08-02,1737.66,False,Azərbaycan,2021-07-09,4,3,1,0,10763.41,0
MST18149,Elvin Vəliyev,38,Kişi,elvin.vəliyev35@gmail.com,+994532964050,Biznes,14860.57,Zaqatala,609,False,2024-07-01,5609.59,False,Azərbaycan,2017-10-19,8,3,1,0,11587.95,0
MST18150,Kamran Ələkbərov,70,Kişi,kamran.ələkbərov33@gmail.com,+994527971503,Cari,9915.91,Gəncə,412,False,2024-09-04,3735.26,False,Azərbaycan,2018-04-01,7,3,1,0,7229.31,0
MST18151,Səbinə İsmayılova,63,Qadın,səbinə.i̇smayılova57@gmail.com,+994531092118,Depozit,13472.66,Sumqayıt,402,False,2024-07-31,7333.78,False,Azərbaycan,2025-02-21,0,1,0,0,10163.11,0
MST18152,Nicat Orucov,32,Kişi,nicat.orucov45@gmail.com,+994524746466,Cari,4038.08,Quba,835,True,2025-01-09,1968.0,False,Azərbaycan,2022-06-13,3,2,1,1,10550.14,0
MST18153,Lətafət Ələkbərova,72,Qadın,lətafət.ələkbərova68@gmail.com,+994517448974,Əmanət,6839.73,Naxçıvan,456,False,2025-01-26,2885.94,False,Azərbaycan,2022-06-20,3,1,1,0,10459.22,0
MST18154,Ülviyyə Əliyeva,58,Qadın,ülviyyə.əliyeva87@gmail.com,+994523145510,Depozit,22049.76,Qusar,392,False,2025-03-28,8862.95,False,Azərbaycan,2016-11-06,9,3,1,0,13357.02,1
MST18155,Anar Vəliyev,73,Kişi,anar.vəliyev46@gmail.com,+994511186910,Depozit,18516.68,Sumqayıt,413,False,2024-10-20,6913.69,False,Azərbaycan,2017-12-10,8,3,0,0,7611.11,1
MST18156,Kəmalə Əlizadə,38,Qadın,kəmalə.əlizadə13@gmail.com,+994515818991,Biznes,16976.98,Lənkəran,714,False,2024-07-09,8464.75,True,Azərbaycan,2020-03-21,5,2,1,0,13927.59,0
MST18157,Qurban Axundov,50,Kişi,qurban.axundov36@gmail.com,+994552345450,Biznes,25493.5,Zaqatala,442,False,2025-05-01,7921.02,False,Azərbaycan,2018-10-05,7,3,1,0,4598.63,1
MST18158,Anar Cəfərov,44,Kişi,anar.cəfərov34@gmail.com,+994512274604,Cari,7504.93,Qusar,611,True,2024-09-23,2416.52,False,Azərbaycan,2019-11-09,6,3,1,1,9338.05,0
MST18159,Kəmalə Məmmədova,30,Qadın,kəmalə.məmmədova7@gmail.com,+994516185128,Cari,4238.11,Naxçıvan,767,True,2025-04-14,4050.64,True,Azərbaycan,2017-12-23,8,3,0,1,18007.98,0
MST18160,Nigar Bədəlova,52,Qadın,nigar.bədəlova82@gmail.com,+994553765488,Depozit,17240.61,Qax,414,False,2024-06-20,8416.95,False,Azərbaycan,2016-10-09,9,4,1,0,4615.83,1
MST18161,Fidan Hacıyeva,56,Qadın,fidan.hacıyeva19@gmail.com,+994549662955,Cari,1600.57,Bakı,544,False,2024-12-08,1535.69,False,Azərbaycan,2019-05-09,6,3,1,0,19876.84,0
MST18162,Ülviyyə Əlizadə,65,Qadın,ülviyyə.əlizadə35@gmail.com,+994506840455,Cari,522.94,Qusar,773,True,2024-10-12,393.88,False,Azərbaycan,2024-02-06,1,2,0,1,11604.95,0
MST18163,Fidan Axundova,51,Qadın,fidan.axundova93@gmail.com,+994535720510,Biznes,26254.71,Bakı,420,False,2024-07-09,9274.38,False,Azərbaycan,2019-07-03,6,2,1,0,6858.58,0
MST18164,Emil Bədəlov,26,Kişi,emil.bədəlov26@gmail.com,+994547325655,Cari,3750.31,Zaqatala,320,True,2024-10-03,3476.09,False,Azərbaycan,2020-03-02,5,4,0,1,7321.55,0
MST18165,Kənan Axundov,41,Kişi,kənan.axundov59@gmail.com,+994556525303,Əmanət,7187.69,Quba,823,False,2024-09-17,3303.16,True,Azərbaycan,2016-08-03,9,2,0,0,18852.74,0
MST18166,Şahin Quliyev,39,Kişi,şahin.quliyev3@gmail.com,+994543121852,Depozit,8682.68,Naxçıvan,610,False,2024-11-04,5616.09,False,Azərbaycan,2019-07-14,6,3,1,0,7137.2,0
MST18167,Rauf Mahmudov,55,Kişi,rauf.mahmudov21@gmail.com,+994504300618,Biznes,12168.42,Mingəçevir,837,False,2025-03-10,7085.09,True,Azərbaycan,2024-06-26,1,1,1,0,4701.48,1
MST18168,Zəhra Əliyeva,59,Qadın,zəhra.əliyeva55@gmail.com,+994554286814,Depozit,10563.29,Bakı,392,False,2024-08-05,6420.35,False,Azərbaycan,2022-09-26,3,3,0,0,17578.72,0
MST18169,Qurban Hüseynov,45,Kişi,qurban.hüseynov2@gmail.com,+994558094654,Cari,2723.18,Zaqatala,630,True,2024-06-29,1272.6,False,Azərbaycan,2024-11-21,1,2,0,1,1315.48,0
MST18170,Ülviyyə Cəfərova,36,Qadın,ülviyyə.cəfərova77@gmail.com,+994505815921,Cari,5157.43,Mingəçevir,358,False,2025-05-17,2685.19,False,Azərbaycan,2015-07-02,10,2,1,0,19997.05,0
MST18171,Lətafət İsmayılova,31,Qadın,lətafət.i̇smayılova83@gmail.com,+994539136601,Əmanət,5928.68,Qax,479,False,2024-06-12,3848.34,False,Azərbaycan,2024-03-03,1,2,0,0,18520.56,0
MST18172,Günay Qasımova,60,Qadın,günay.qasımova19@gmail.com,+994549507196,Əmanət,8950.15,Naxçıvan,569,False,2025-04-22,3233.68,False,Azərbaycan,2018-08-20,7,2,1,0,4256.46,1
MST18173,Murad Orucov,64,Kişi,murad.orucov16@gmail.com,+994522754409,Depozit,26432.34,Sumqayıt,346,False,2025-05-04,8015.48,False,Azərbaycan,2015-12-25,10,2,0,0,13308.92,1
MST18174,Nicat Hacıyev,72,Kişi,nicat.hacıyev22@gmail.com,+994556738006,Biznes,16979.13,Quba,706,False,2024-07-08,8223.7,True,Azərbaycan,2016-10-18,9,2,0,0,19456.66,0
MST18175,Kəmalə Əlizadə,75,Qadın,kəmalə.əlizadə47@gmail.com,+994541868800,Cari,1146.89,Sumqayıt,651,False,2024-07-05,428.73,False,Azərbaycan,2017-09-06,8,4,1,0,7180.07,0
MST18176,Günay İsmayılova,69,Qadın,günay.i̇smayılova89@gmail.com,+994523888208,Biznes,14824.92,Quba,560,True,2024-08-14,9034.94,False,Azərbaycan,2019-11-15,6,2,1,1,7641.67,0
MST18177,Qurban Qasımov,35,Kişi,qurban.qasımov62@gmail.com,+994531072899,Əmanət,9139.18,Gəncə,495,False,2025-04-20,2845.01,False,Azərbaycan,2017-03-19,8,4,0,0,17813.08,0
MST18178,Rauf Ələkbərov,61,Kişi,rauf.ələkbərov20@gmail.com,+994537872193,Cari,2873.67,Lənkəran,579,False,2025-01-28,998.36,False,Azərbaycan,2019-06-08,6,2,1,0,7701.17,0
MST18179,Emil Əlizadə,32,Kişi,emil.əlizadə81@gmail.com,+994532318997,Cari,4836.99,Qusar,436,False,2024-08-13,2848.02,False,Azərbaycan,2021-07-01,4,2,1,0,4415.78,1
MST18180,Aysel Bədəlova,57,Qadın,aysel.bədəlova48@gmail.com,+994554415270,Depozit,5696.67,Mingəçevir,544,True,2025-02-19,5676.22,False,Azərbaycan,2020-11-10,5,3,1,1,2758.61,0
MST18181,Elnur Mahmudov,50,Kişi,elnur.mahmudov3@gmail.com,+994513027235,Əmanət,13769.32,Bakı,583,True,2024-06-23,4955.95,False,Azərbaycan,2018-12-22,7,4,0,1,11432.35,0
MST18182,Fərid Cəfərov,31,Kişi,fərid.cəfərov78@gmail.com,+994534251591,Depozit,8328.03,Bakı,424,False,2025-04-23,8858.94,False,Azərbaycan,2018-10-13,7,4,1,0,16381.55,0
MST18183,Nihat Hüseynov,48,Kişi,nihat.hüseynov54@gmail.com,+994502862807,Cari,7848.05,Zaqatala,304,False,2024-08-29,1989.21,False,Azərbaycan,2015-01-04,10,3,0,0,1336.89,0
MST18184,Aytən Mürsəlova,55,Qadın,aytən.mürsəlova4@gmail.com,+994523922732,Biznes,14245.02,Sumqayıt,652,False,2025-02-19,8783.86,True,Azərbaycan,2025-09-20,0,2,0,0,11808.44,1
MST18185,Kəmalə Hacıyeva,60,Qadın,kəmalə.hacıyeva58@gmail.com,+994543248537,Depozit,15960.54,Şəki,845,True,2025-03-07,8907.17,True,Azərbaycan,2022-07-07,3,2,0,1,4881.24,0
MST18186,Anar İsmayılov,49,Kişi,anar.i̇smayılov41@gmail.com,+994522491091,Biznes,14938.36,Qusar,653,False,2025-04-22,5617.08,True,Azərbaycan,2017-12-18,8,2,1,0,1655.01,0
MST18187,Nigar Əliyeva,23,Qadın,nigar.əliyeva77@gmail.com,+994554102292,Biznes,16690.21,Gəncə,723,False,2024-09-25,7655.46,True,Azərbaycan,2024-10-21,1,1,0,0,9580.94,1
MST18188,Rauf Qasımov,54,Kişi,rauf.qasımov51@gmail.com,+994527212550,Depozit,8176.6,Naxçıvan,827,False,2024-05-26,8801.3,True,Azərbaycan,2024-11-19,1,1,1,0,12101.61,1
MST18189,Orxan Mürsəlov,55,Kişi,orxan.mürsəlov23@gmail.com,+994517293097,Biznes,5987.17,Şəki,395,False,2024-10-25,8232.18,False,Azərbaycan,2023-12-27,2,2,0,0,14525.2,0
MST18190,Qurban Əlizadə,45,Kişi,qurban.əlizadə92@gmail.com,+994556420342,Cari,5067.23,Şəki,839,False,2025-01-21,3165.16,True,Azərbaycan,2017-11-08,8,4,1,0,15439.83,0
MST18191,Cavid Hüseynov,66,Kişi,cavid.hüseynov96@gmail.com,+994521469269,Biznes,26404.24,Quba,780,False,2025-01-06,7585.34,True,Azərbaycan,2015-06-16,10,4,1,0,10746.19,0
MST18192,Rauf Məmmədov,72,Kişi,rauf.məmmədov65@gmail.com,+994539861323,Biznes,25965.15,Sumqayıt,668,True,2025-02-24,9458.91,True,Azərbaycan,2021-07-01,4,2,1,1,13214.17,0
MST18193,Şahin Mahmudov,43,Kişi,şahin.mahmudov95@gmail.com,+994517152009,Depozit,17275.1,Lənkəran,712,False,2025-03-01,7913.92,True,Azərbaycan,2023-12-10,2,1,1,0,4810.44,1
MST18194,Anar Orucov,70,Kişi,anar.orucov90@gmail.com,+994545545161,Depozit,18355.93,Naxçıvan,722,True,2024-11-15,9544.72,True,Azərbaycan,2022-03-10,3,2,0,1,5002.68,0
MST18195,Cavid Məmmədov,20,Kişi,cavid.məmmədov80@gmail.com,+994507878486,Cari,1071.99,Qax,611,True,2024-10-06,872.29,False,Azərbaycan,2025-10-02,0,1,0,1,17290.2,0
MST18196,Fidan Nəbiyeva,70,Qadın,fidan.nəbiyeva95@gmail.com,+994545307786,Biznes,7901.34,Bakı,613,False,2024-07-25,8992.32,False,Azərbaycan,2024-06-20,1,1,0,0,7508.5,1
MST18197,Qurban Nəbiyev,68,Kişi,qurban.nəbiyev68@gmail.com,+994523019063,Biznes,12486.31,Quba,443,True,2025-02-14,5192.52,False,Azərbaycan,2015-01-05,10,2,1,1,1273.37,0
MST18198,Xuraman Cəfərova,50,Qadın,xuraman.cəfərova15@gmail.com,+994536786531,Biznes,12755.18,Quba,389,False,2025-01-26,6266.18,False,Azərbaycan,2015-12-26,10,2,1,0,10518.06,0
MST18199,Kəmalə İsmayılova,24,Qadın,kəmalə.i̇smayılova19@gmail.com,+994506570154,Depozit,11585.8,Quba,838,False,2024-07-13,6593.77,True,Azərbaycan,2024-09-11,1,1,0,0,17184.81,1
MST18200,Elnur Mürsəlov,56,Kişi,elnur.mürsəlov93@gmail.com,+994558828518,Cari,3638.35,Lənkəran,371,False,2024-11-03,3752.27,False,Azərbaycan,2020-02-04,5,4,1,0,10910.44,0
MST18201,Nicat Qasımov,53,Kişi,nicat.qasımov13@gmail.com,+994554756634,Əmanət,510.58,Qax,626,True,2024-12-18,346.17,False,Azərbaycan,2020-11-20,5,4,1,1,13109.04,0
MST18202,Nicat Orucov,33,Kişi,nicat.orucov69@gmail.com,+994547618034,Biznes,14761.46,Bakı,836,False,2025-01-05,8856.03,True,Azərbaycan,2023-10-17,2,1,1,0,4461.37,1
MST18203,Emil Hüseynov,60,Kişi,emil.hüseynov84@gmail.com,+994532236927,Depozit,5022.5,Qax,705,False,2024-07-18,7365.86,True,Azərbaycan,2024-12-08,1,2,1,0,19431.28,1
MST18204,Səbinə Ələkbərova,22,Qadın,səbinə.ələkbərova86@gmail.com,+994532580999,Biznes,8865.66,Bakı,847,True,2024-07-07,5055.68,True,Azərbaycan,2023-08-28,2,3,1,1,15279.28,0
MST18205,Nihat Hüseynov,41,Kişi,nihat.hüseynov14@gmail.com,+994516275371,Cari,9277.48,Mingəçevir,827,True,2024-11-27,3151.49,True,Azərbaycan,2016-05-06,9,4,1,1,4178.45,0
MST18206,Ləman Mürsəlova,38,Qadın,ləman.mürsəlova90@gmail.com,+994544909013,Biznes,20125.55,Mingəçevir,711,True,2025-04-14,8602.22,True,Azərbaycan,2017-06-16,8,3,1,1,13955.48,0
MST18207,Elnur Mahmudov,35,Kişi,elnur.mahmudov67@gmail.com,+994506001371,Cari,7716.3,Bakı,518,False,2024-07-26,2876.66,False,Azərbaycan,2018-01-09,7,4,0,0,8090.23,0
MST18208,Tural Mürsəlov,67,Kişi,tural.mürsəlov63@gmail.com,+994512572285,Biznes,8867.85,Naxçıvan,302,False,2025-02-25,6884.57,False,Azərbaycan,2024-05-27,1,1,0,0,7812.22,1
MST18209,Ləman Mürsəlova,36,Qadın,ləman.mürsəlova2@gmail.com,+994538979678,Əmanət,3640.26,Mingəçevir,314,True,2024-08-03,4727.98,False,Azərbaycan,2024-07-03,1,1,0,1,6047.79,0
MST18210,Gülşən Mürsəlova,38,Qadın,gülşən.mürsəlova66@gmail.com,+994522830285,Biznes,11469.9,Mingəçevir,490,False,2024-12-10,5825.39,False,Azərbaycan,2025-12-27,0,1,1,0,14870.28,0
MST18211,Nicat Quliyev,61,Kişi,nicat.quliyev50@gmail.com,+994531420667,Depozit,16296.64,Sumqayıt,788,True,2024-11-17,9846.67,True,Azərbaycan,2021-07-23,4,2,1,1,16218.86,0
MST18212,Zəhra Qasımova,71,Qadın,zəhra.qasımova63@gmail.com,+994555541237,Əmanət,4161.96,Sumqayıt,374,False,2025-01-27,3554.18,False,Azərbaycan,2025-02-01,0,2,1,0,15253.03,0
MST18213,Nicat Bədəlov,38,Kişi,nicat.bədəlov11@gmail.com,+994548567713,Əmanət,623.84,Qax,479,False,2024-07-04,520.46,False,Azərbaycan,2015-09-24,10,3,0,0,3379.6,1
MST18214,Elvin Axundov,21,Kişi,elvin.axundov98@gmail.com,+994552885485,Biznes,12095.59,Zaqatala,376,False,2024-09-06,9450.13,False,Azərbaycan,2025-01-25,0,1,0,0,11961.55,1
MST18215,Nicat Əlizadə,60,Kişi,nicat.əlizadə90@gmail.com,+994556038629,Cari,6729.58,Bakı,810,True,2024-08-07,2378.21,True,Azərbaycan,2017-07-18,8,3,0,1,7371.57,0
MST18216,Aysel Ələkbərova,44,Qadın,aysel.ələkbərova66@gmail.com,+994543248853,Depozit,15951.64,Lənkəran,849,True,2024-10-24,6811.5,True,Azərbaycan,2023-12-12,2,3,1,1,3634.11,0
MST18217,Gülşən Bədəlova,67,Qadın,gülşən.bədəlova97@gmail.com,+994503554633,Əmanət,2327.56,Sumqayıt,781,False,2024-11-25,1201.42,False,Azərbaycan,2018-12-13,7,3,0,0,19778.01,0
MST18218,Sevinc Hüseynova,33,Qadın,sevinc.hüseynova94@gmail.com,+994529647380,Əmanət,7894.85,Mingəçevir,461,True,2025-05-05,4770.24,False,Azərbaycan,2025-09-03,0,2,1,1,3893.66,0
MST18219,Aytən Nəbiyeva,53,Qadın,aytən.nəbiyeva30@gmail.com,+994539028408,Cari,3923.54,Şəki,464,True,2025-01-27,2063.03,False,Azərbaycan,2019-01-18,6,4,1,1,8719.04,0
MST18220,Aysel Hacıyeva,39,Qadın,aysel.hacıyeva76@gmail.com,+994504916169,Biznes,5113.14,Bakı,711,True,2025-03-28,6827.81,True,Azərbaycan,2024-04-13,1,2,1,1,10738.15,0
MST18221,Cavid Axundov,29,Kişi,cavid.axundov23@gmail.com,+994504793827,Əmanət,3353.03,Gəncə,414,True,2024-07-06,3106.14,False,Azərbaycan,2022-07-01,3,3,1,1,9021.51,0
MST18222,Əli Əlizadə,58,Kişi,əli.əlizadə12@gmail.com,+994526838943,Biznes,7506.49,Şəki,337,False,2025-05-07,6251.71,False,Azərbaycan,2020-11-04,5,4,1,0,1004.02,0
MST18223,İlkin İsmayılov,51,Kişi,i̇lkin.i̇smayılov96@gmail.com,+994509862157,Biznes,9113.23,Lənkəran,450,False,2025-02-23,7929.87,False,Azərbaycan,2025-08-22,0,1,0,0,6757.77,1
MST18224,Nihat Əliyev,75,Kişi,nihat.əliyev23@gmail.com,+994512937842,Biznes,11323.02,Lənkəran,581,True,2025-03-03,6866.15,False,Azərbaycan,2025-12-08,0,1,1,1,11688.13,0
MST18225,Elvin Mahmudov,39,Kişi,elvin.mahmudov1@gmail.com,+994527203047,Depozit,16736.71,Qusar,583,False,2025-04-18,9221.74,False,Azərbaycan,2024-12-21,1,1,0,0,4767.48,1
